,href,Date,City,State,Country,Shape,Summary,Reported,Media,Explanation
672,https://nuforc.org//sighting/?id=181448,09/17/2002 19:10,Dugway,UT,USA,Disk,"Disc shaped, about 100 ft dia. Quite large.   The power in the area went out.",,,
673,https://nuforc.org//sighting/?id=178153,08/23/2002 05:40,"lawton, Fort Sill",OK,USA,Egg,"Off duty, dark out ,alone 3 large red egg shaped things hovering 2 stories high or more with flickering flame",,,
674,https://nuforc.org//sighting/?id=180868,08/13/2002 22:30,Shannon,MS,USA,Circle,Roughly 50 ft. overhead were two enormous crafts with dozens of white lights flashing on and off an random intervals,,,
675,https://nuforc.org//sighting/?id=177021,06/15/2002 02:00,San Quentin,,Mexico,Other,Bright green aurora like bubble filled with an opaque ice color with bicycle wheel spokes of light meeting ta liquid metal colored disk,,Y,
676,https://nuforc.org//sighting/?id=176128,06/05/2002 22:00,Encinitas,CA,USA,Rectangle,A massive 2 football field sized low flying UFO slowly & silently sailed over us & out over the ocean as we were taking a walk,,Y,
677,https://nuforc.org//sighting/?id=175495,03/14/2002 03:30,On my way to petaluma ca . From novato ca,CA,USA,Triangle,Huge black triangle ship. It had no fuel burners or made noise it sat over me for like 2 min,,,
678,https://nuforc.org//sighting/?id=182365,02/01/2002 17:00,Hodsager,,Denmark,Disk,Huge UFO hovering above entry to forest,,,
679,https://nuforc.org//sighting/?id=182712,09/11/2001 16:30,Milford,ME,USA,Sphere,A silver sphere that emitted an electric blue reflection or force field maybe.,,,
680,https://nuforc.org//sighting/?id=177288,07/21/2001 23:00,Meadville,PA,USA,Orb,I encountered aliens in the woods while playing hide and seek with family.,,Y,
681,https://nuforc.org//sighting/?id=179451,01/23/2001 22:00,New York,NY,USA,Light,"At periscope depth I thought it was a squadron of helicopters in formation. at 12, 2, 6, 8, 10 oclock and 1 at 3 outside the formation.",,,
682,https://nuforc.org//sighting/?id=183029,08/12/2000 22:00,Abita Springs,Louisiana,United States,Triangle,A large triangular craft,,,
683,https://nuforc.org//sighting/?id=180127,08/04/2000 22:45,Sandown,England,United Kingdom,Triangle,"Night time, very fast, no sound, left a very brief chem trail same colour of the lights, traveled distance across sky disappeared.",,,
684,https://nuforc.org//sighting/?id=175835,06/03/2000 22:00,Roscommon,MI,USA,Oval,Pulsing lights on oval shaped craft hovering,,Y,
685,https://nuforc.org//sighting/?id=182167,05/25/2000 22:00,Phoenix,AZ,USA,Rectangle,"Blackish gray rectangle, all of the sudden it just like teleported to about halfway from where it was to me",,,
686,https://nuforc.org//sighting/?id=68600,12/19/1999 15:00,Rio Piedras,PR,USA,Rectangle,A huge rectangular craft with metal ibeams containg a yellow cylinder   I was on the roof of my house  about to clean the leaves wh,,,
687,https://nuforc.org//sighting/?id=181908,06/16/1999 19:30,Bedford,VA,USA,Triangle,Black triangle seen hovering over on ramp to HWY 460.,,,
688,https://nuforc.org//sighting/?id=177376,04/11/1999 20:30,Mcminnville,TN,USA,Triangle,"Noticed a light beaming down on the residence and area listed. We stopped, no noise, no environmental disturbance, gone in an instant.",,Y,
689,https://nuforc.org//sighting/?id=176109,03/10/1999 19:00,Newark,DE,USA,Triangle,"Bright light, tubular V shaped visible against blue sky",,,
690,https://nuforc.org//sighting/?id=56407,02/10/1999 23:00,Lake Makokibatan (Canada),ON,Canada,Orb,Orange sphere descends and touches surface of wilderness lake.,,,
691,https://nuforc.org//sighting/?id=165596,11/01/1998 01:00,GreenBay,WI,USA,Circle,"1998 GreenBay, WI Sightings of 3 Bright Lights Hovering over Legacy Funeral Home then Became 1 BIG LIGHT and SHOT UP to skies",,,
692,https://nuforc.org//sighting/?id=177324,10/23/1998 16:00,Springfield,MA,USA,Triangle,"Large black triangle, very low, slow, and silent",,,
693,https://nuforc.org//sighting/?id=177644,09/18/1998 23:58,Clinton,CT,USA,Circle,Standing on my back deck at approximately midnight having a cigarette before going to bed a green sphere appeared at tree top level,,,
694,https://nuforc.org//sighting/?id=176365,08/01/1998 21:00,Amherst,MA,USA,Triangle,"Black craft, flat triangle shaped on bottom, pyramid-like on top/from side, hovering silently, moved slowly, then instantly sped off",,,
695,https://nuforc.org//sighting/?id=45433,04/01/1998 03:00,,,Unspecified,Triangle,"Around five years ago, while on one of my many engineering rated work assignments, I spotted three very large triangular objects",,,
696,https://nuforc.org//sighting/?id=181244,10/31/1997 19:49,Airway Heights,WA,USA,Oval,Saw a Bright Green low flying object with 2 others twice,,,
697,https://nuforc.org//sighting/?id=179669,09/10/1997 19:32,Tonopah,AZ,USA,Triangle,Craft came in contact with us in our RV,,,
698,https://nuforc.org//sighting/?id=178462,07/27/1997 19:33,Between Santa Cruz and Davenport Ca,CA,USA,Orb,"Noticed in rear view mirror object depending slowly behind us and to our left. Came forward towards us and paralleled our car,",,,
699,https://nuforc.org//sighting/?id=176825,07/04/1997 23:45,Great Falls,MT,USA,Circle,Followed by large glowing ball on moonless night.,,,
700,https://nuforc.org//sighting/?id=2496,07/04/1997 22:00,"Granite City (5min.from St.Louis,MO.)",IL,USA,Light,A blue-green light moved so fast across the sky I had to turn my head to keep up with it.,,,
701,https://nuforc.org//sighting/?id=132106,06/15/1997 18:00,Borrego Springs,CA,USA,Orb,"Superstition Hill UFO sighting summer 1997  I went camping off of Old Kane Springs Road, Borrego Springs, California just south of High",,Y,
702,https://nuforc.org//sighting/?id=180018,06/06/1997 02:45,Waseca,MN,USA,Triangle,"Dark triangle craft spotted (no lights) hovering in the sky, silently.",,Y,
703,https://nuforc.org//sighting/?id=176940,05/31/1997 23:00,Baker City,OR,USA,Circle,Moving lights in the sky.,,Y,
704,https://nuforc.org//sighting/?id=2047,05/27/1997 11:33,,,Australia,Rectangle,a black metallic mass that looked similar to an aircraft carrier on its side (approx length 1500ft long-200-400ft across),,,
705,https://nuforc.org//sighting/?id=176086,02/01/1997 02:00,"Terrace, BC",BC,Canada,Triangle,Black Triangle approx mile across moving slowly (5 mph est) west direction at 4000 to 6000 foot elevation to clear mountains,,,
706,,,,,,,,,,
707,https://nuforc.org//sighting/?id=177595,08/14/1996 16:00,Vancouver,BC,Canada,Unknown,Alien encounter,,,
708,https://nuforc.org//sighting/?id=176174,07/13/1996 22:30,Charlotte,NC,USA,Circle,"1 circular object, red, yellow, green, blue lights spinning, smaller version moves out, up accelerates abnormal speed out of site!!",,,
709,https://nuforc.org//sighting/?id=179580,06/05/1996 03:00,Buckeye,AZ,USA,Light,This thing was cloaked with some light bending tech. producing only a quiet barely perceptible hum,,,
710,https://nuforc.org//sighting/?id=176426,05/09/1996 20:30,Springfield,LA,USA,Triangle,"Triangle craft with 3 lights, no sound and flying low.",,,
711,https://nuforc.org//sighting/?id=176207,03/16/1996 17:55,"Pearl River, NY",NY,USA,Oval,"My husband and I saw a UFO in daylight, pretty close.",,Y,
712,https://nuforc.org//sighting/?id=181740,11/13/1995 03:42,Woodinville,WA,USA,Light,"I woke up to a bright light shining in my window, heard strange and scary sounds, and have missing time (suspected abduction)",,,
713,https://nuforc.org//sighting/?id=180248,10/10/1995 05:30,Sequim,WA,USA,Disk,"Directly over the Old Olympic at about 35 mph fr e to w. It was approx.50 ft.across,quiet w/dome,band of lights spinning,craft stationa",,,
714,https://nuforc.org//sighting/?id=835,09/15/1995 22:00,New York City,NY,USA,,"Woman reports many passengers aboard Staten Isl. ferry witness huge craft rise from, roil water!  Excellent report!  Video prepared.",,,
715,https://nuforc.org//sighting/?id=770,08/25/1995 01:30,Breezewood,PA,USA,,"Prof. race car driver encounters bizarre, bright blue obj. hovering above ground in lonely valley.  Obj. strobes blue, green, streaks",,,
716,https://nuforc.org//sighting/?id=753,08/25/1995 00:40,Adamsville,PA,USA,,"Mother, daughter, friend witness huge, lighted ball streak overhead.  ""Turned whole sky blue.""  Flew N to S.  Size of full moon.",,,
717,https://nuforc.org//sighting/?id=176888,07/13/1995 22:30,Papa flight area,WY,USA,Other,We were responding to an alarm at a peacekeeper missle site in Wyoming. I was a AFC in the United States Air Force.,,,
718,https://nuforc.org//sighting/?id=178555,06/28/1995 23:50,"Bass River, Yarmouth",MA,USA,Triangle,2 nights in a row,,,
719,https://nuforc.org//sighting/?id=177277,06/22/1995 02:30,Worksop,Nottinghamshire,United Kingdom,Disk,Blocky looking flying saucer.,,,
720,https://nuforc.org//sighting/?id=177088,06/22/1995 02:30,Worksop,Nottinghamshire,United Kingdom,Disk,Blocky looking flying saucer.,,,
721,https://nuforc.org//sighting/?id=177429,06/11/1995 13:00,Brooklyn,NY,USA,Cylinder,30 foot high by 15 foot wide Metallic silver smooth cylinder with silently travels from south to north about 100 feet off the ground.,,Y,
722,https://nuforc.org//sighting/?id=182305,05/01/1995 00:00,Killen,AL,USA,Cylinder,Similar to Die Glocke,,,
723,https://nuforc.org//sighting/?id=250,01/07/1995 17:30,McMinnville,TN,USA,,"TN Emer. Man. Agency reports UFO-related flash/explosion near McMinnville, TN.  8-page fax from sheriff's office. Fed. agents.",,,
724,https://nuforc.org//sighting/?id=175932,12/30/1994 03:00,Groveton,NH,USA,Disk,The craft moved swiftly and then seemed to stay still sometimes. Followed us while driving for several miles.,,,
725,https://nuforc.org//sighting/?id=226,12/29/1994 21:45,La Crosse,WA,USA,Chevron,"Three seemingly identical black, delta-shaped, ships with a very bright yellow or white ""headlight.""",,Y,
726,https://nuforc.org//sighting/?id=179733,10/08/1994 19:00,Piru,CA,USA,Disk,Huge low flying craft,,,
727,https://nuforc.org//sighting/?id=180524,08/12/1994 20:30,Athens,MO,USA,Disk,"Fishing in evening w/ friend, disk appeared slowly over tree line above us and lowered over river and followed river until out of sight",,,
728,https://nuforc.org//sighting/?id=178429,06/30/1994 20:00,Canton,OH,USA,Other,Hovering object just above rooftops,,,
729,https://nuforc.org//sighting/?id=180199,06/01/1994 20:00,Orlando,FL,USA,Light,"Bright ball of light hovers, goes up, flies, then disappears.",,,
730,https://nuforc.org//sighting/?id=43302,03/01/1994 02:00,"Atlantic Ocean (inflight, USN P-3)",,Atlantic Ocean,Cylinder,Dramatic P-3 Orion Encounter,,,
731,https://nuforc.org//sighting/?id=182439,08/20/1993 18:20,Layton,UT,USA,Disk,"Hovering disc zips away in an instant, begins to return, zips away again and is followed by four F-16's",,,
732,https://nuforc.org//sighting/?id=177087,07/29/1993 20:59,Caister on sea.,Norfolk,United Kingdom,Diamond,Black kite/Diamond with lights at each point.,,,
733,https://nuforc.org//sighting/?id=144954,07/01/1993 12:00,Lexington,KY,USA,Teardrop,"Craft in Lexington, teardrop shaped, near University of Kentucky, appearing to children.",,Y,
734,https://nuforc.org//sighting/?id=178651,05/20/1993 03:00,Palm City,FL,USA,Light,"Light on horizon zipping around, over several nights, then approached house last night",,,
735,https://nuforc.org//sighting/?id=177514,05/15/1993 11:43,Marine Corps Base Camp Foster,Okinawa Prefecture,Japan,Other,Slowly hovering over the military base towards the Ocean.,,,
736,https://nuforc.org//sighting/?id=179478,04/24/1993 21:00,Glendale,CA,USA,Circle,"30 years ago I saw a UFO, Glendale CA",,,
737,https://nuforc.org//sighting/?id=165828,07/01/1992 22:00,Botwood,NL,Canada,Triangle,Triangle UFO light tec emotion tec,,,
738,https://nuforc.org//sighting/?id=176265,06/01/1992 20:30,Orfordville,WI,USA,Triangle,Triangle hovering and when moving rapidly changing direction,,,
739,https://nuforc.org//sighting/?id=181259,05/12/1992 19:45,Corydon,Indiana,United States,Sphere,Large Yellow/orange sphere sailed over highway from North to South,,Y,
740,https://nuforc.org//sighting/?id=183026,04/05/1992 20:00,San Francisco,CA,USA,Changing,A black triangle that morphed into 9 white orbs,,,
741,https://nuforc.org//sighting/?id=179373,01/05/1992 17:45,Sullivan's Island,SC,USA,Other,in attachment,,Y,
742,https://nuforc.org//sighting/?id=139102,10/01/1991 14:00,Algiers (Algeria),,Algeria,Disk,Silver-colored aircraft over Algeria.,,Y,
743,https://nuforc.org//sighting/?id=176367,08/19/1991 08:15,Belton,TX,USA,Sphere,"Some type of Electrically Propelled, composite fuselage, Craft floated overhead at a slow speed, heading toward Ft. Hood Army Post.",,Y,
744,https://nuforc.org//sighting/?id=182138,02/07/1991 16:00,Chouteau,Oklahoma,United States,Egg,"Egg shaped craft, silver, lights, orbs,",,,
745,https://nuforc.org//sighting/?id=174952,01/18/1991 23:00,Szolnok,Jász-Nagykun-Szolnok County,Hungary,Other,"Large bright object slowly and silently glided across the sky, then instantly accelerated and disappeared.",,Y,
746,https://nuforc.org//sighting/?id=176869,10/24/1990 18:00,"Mutiple places Kelme, Aukstelke, Siauliai",Šiauliai District Municipality,Lithuania,Disk,Disc shaped or upside down hat shaped craft with lights around it.,,Y,
747,https://nuforc.org//sighting/?id=174678,09/14/1990 21:20,Ewa Beach,HI,USA,Sphere,4 active duty Navy see sphere in sky that splits,,,
748,https://nuforc.org//sighting/?id=176003,07/21/1990 22:15,Cedar,IA,USA,Light,"Hovering above my car saw an Extremely Fast Object hover over me, then it would just rocket at unbelievable speed above Hwy.",,,
749,https://nuforc.org//sighting/?id=179710,11/15/1989 00:00,Fort Irwin,CA,USA,Triangle,3 white lights in a triangle in a stationary small cloud in a cloudless sky turning every 2-3 seconds 2 hours then off,,,
750,https://nuforc.org//sighting/?id=179905,11/06/1989 01:00,Washington,DC,USA,Other,Bizarre silent helicopter,,,
751,https://nuforc.org//sighting/?id=179819,07/13/1989 20:00,Catonsville,MD,USA,Triangle,"Edmondson & Rolling Rd driving suddenly HUGE triangle craft is above us silent, VERY low & NO lights. Follow a fee then it vanished",,,
752,https://nuforc.org//sighting/?id=164502,07/01/1989 18:00,Poipu,HI,USA,Triangle,"Triangle object, 3 lights @ each corner, larger red/yellow light in center",,Y,
753,https://nuforc.org//sighting/?id=178514,09/18/1988 17:46,Surrey,BC,Canada,Disk,We witnessed a large ship about 120 feet above us that was disk like ship that stood still with lights on the outer bottom with no soun,,Y,
754,https://nuforc.org//sighting/?id=181203,05/20/1988 14:00,Sonoita,AZ,USA,Circle,"I was active duty in the USAF, a jet engine mechanic and observed three circular crafts",,,
755,https://nuforc.org//sighting/?id=180144,08/29/1987 12:00,Sonoita,AZ,USA,Circle,After a morning hike I went back to my van and looked up....3 space craft were flying overhead low enough for me to make out details...,,,
756,https://nuforc.org//sighting/?id=182027,07/14/1987 01:30,Sacramento,CA,USA,Unknown,An experience with an NHI,,Y,
757,https://nuforc.org//sighting/?id=174978,11/02/1986 22:00,Anaheim,CA,USA,Fireball,"While inside a tent at night in my backyard, I saw a glowing fireball descend & stop above a power pole. A being inside observed me.",,Y,
758,https://nuforc.org//sighting/?id=175462,10/25/1986 23:45,Fairfield,CT,USA,Triangle,Slow moving black triangle 1000 ft high directly overhead,,,
759,https://nuforc.org//sighting/?id=181883,10/15/1986 16:03,Roswell,NM,USA,Disk,"Photographs taken at the crash site at Roswell, wrecked ufo, alien body, nightime, 2 photos one just the ufo ond one what I described.",,,
760,https://nuforc.org//sighting/?id=178326,03/12/1986 11:45,Santa Monica,CA,USA,Triangle,"Black triangle, est. football field size, 7-9 dim lights, silent, 10-15mph",,,
761,https://nuforc.org//sighting/?id=178034,08/14/1985 11:47,Old Greenwich,NY,USA,Disk,"Enormous craft, broad daylight hovering above my neighbors house",,,
762,https://nuforc.org//sighting/?id=182005,07/20/1985 18:14,Highland Township,IN,USA,Triangle,Saw a humongous triangular shaped object that was absolutely silent and flying low with white lights in the corners underneath,,,
763,https://nuforc.org//sighting/?id=177971,11/20/1984 21:00,Columbus,OH,USA,Rectangle,"Rectangular object hovering over parking lot, apparent occupants, instantaneous acceleration and extreme speed.",,Y,
764,https://nuforc.org//sighting/?id=179523,05/14/1984 03:30,Clinton,MD,USA,Changing,Would start as a pin point of colored light and expand into a circular shape covering a large portion of the sky.,,,
765,https://nuforc.org//sighting/?id=180043,04/06/1984 20:30,Tucson,AZ,USA,Star,Star burst ship appears in air and shoots across valley lighting up Rincon mountains with search light. Two F15s pursued to no avail.,,,
766,https://nuforc.org//sighting/?id=178716,02/25/1984 20:30,Winter haven,FL,USA,Circle,Saucer shaped craft with rotating midsection that contained multiple tiny round illuminated windows other multi colored lights all over,,,
767,https://nuforc.org//sighting/?id=178780,02/25/1984 20:30,Winter haven,FL,USA,Circle,Saucer shaped craft illuminated with multiple colored lights and round port hole windows rotating,,Y,
768,https://nuforc.org//sighting/?id=180235,01/11/1984 22:00,Chapin,SC,USA,Circle,"Walking my dog, and a bright yellow ball appeared suddenly in the sky. It chased me to my house.",,,
769,https://nuforc.org//sighting/?id=178824,08/19/1983 20:28,Bridgeport,CT,USA,Disk,"Saucer or disk moving south to north around sunset, slowly, silent, with lights.",,,
770,https://nuforc.org//sighting/?id=182696,07/28/1983 21:30,Greenwood Lake,NY,USA,Other,Extremely Large Quiet Craft moving slow N/E direction with Static Electric Feeling watched for 3 to 5 minutes,,,
771,https://nuforc.org//sighting/?id=182864,06/15/1983 15:00,Dearborn,MI,USA,Disk,Silver disk hovering over a home. Flew up then over a neighborhood towards Southfield freeway.,,,
772,https://nuforc.org//sighting/?id=180757,06/04/1983 22:00,Jeannette,PA,USA,Disk,"Late evening sighting, lights moving around silent craft, shape of craft uncertain, sped away faster than eyes could resolve",,,
773,https://nuforc.org//sighting/?id=38086,04/02/1983 00:00,dont know,,Unspecified,,"Hi,  I’m writing to you because I wanted to talk to someone professional about my experiences. Never have I heard anyone talk about wha",,,
774,https://nuforc.org//sighting/?id=179877,03/30/1983 21:30,Bethel,CT,USA,Rectangle,"A triangular shape, Pie Shape with lights on sides that had no sound and was still until it darted off.",,Y,
775,https://nuforc.org//sighting/?id=182529,07/01/1982 14:00,Tallahassee,FL,USA,Circle,Softball-sized bright chrome ball on ground that seemed to be brightly lit from the inside.,,,
776,https://nuforc.org//sighting/?id=67734,10/01/1981 20:00,Hesperia,MI,USA,Oval,Two people in car see green oval object and lost time,,,
777,https://nuforc.org//sighting/?id=175579,09/01/1981 19:30,Oxon Hill,MD,USA,Disk,"UFO hovering over us, the bottom was moving in a circular motion with flashing lights. It was gone quickly with no sound",,,
778,https://nuforc.org//sighting/?id=177707,07/25/1981 10:15,Brighton,CO,USA,Disk,A black disk moving in a due west direction at an elevation of approximately 1000 ft.,,,
779,https://nuforc.org//sighting/?id=182969,07/16/1981 21:15,Lovelock,NV,USA,Other,Object crossed interstate very low in sky and fairly close to our vehicle,,,
780,https://nuforc.org//sighting/?id=181929,06/20/1981 23:45,Oregonia,Ohio,United States,Cigar,"Observed large hovering object emitting no sound, with white and red light pattern of light at 100 yards",,,
781,https://nuforc.org//sighting/?id=177732,07/27/1980 21:04,Springfield,MA,USA,Diamond,"On a summer night in 1980 my cousin, sister and myself seen a flying object literally above house across st for about 5 to 8 minutes",,,
782,https://nuforc.org//sighting/?id=178736,01/16/1980 23:07,,NJ,USA,Triangle,A triangular uap silently appeared maybe 40-50 ft overhead. It was maybe 25-30 ft long.,,,
783,https://nuforc.org//sighting/?id=180102,01/10/1980 21:00,Bletchley,England,United Kingdom,Orb,A very bright orb/sphere decended down and hovered right in front of us and it also made a loud humming noise,,Y,
784,https://nuforc.org//sighting/?id=174868,10/06/1979 20:50,South Haven,MN,USA,Unknown,Large object with 4 glowing greenish yellow lights sitting on the surface of the lake.,,,
785,https://nuforc.org//sighting/?id=162710,09/15/1979 20:00,Selden,NY,USA,Cigar,Glowing cigar craft hovering over Middle Country Rd,,,
786,https://nuforc.org//sighting/?id=178201,08/28/1979 19:00,Blacksburg,SC,USA,Oval,"Still, silent, dull metallic gray object over church.",,,
787,https://nuforc.org//sighting/?id=181232,08/01/1979 20:30,Germantown,Tennessee,United States,Unknown,4 kids and a Dog,,Y,
788,https://nuforc.org//sighting/?id=181248,03/17/1979 18:30,Maumee,IN,USA,Unknown,Stationary object with 5 sweeping search lights at treetop level,,,
789,https://nuforc.org//sighting/?id=181946,12/20/1978 21:00,Fort Payne,AL,USA,Disk,Traveling interstate in rural area at night had saucer shaped object fly in front of and over our vehicle.,,,
790,https://nuforc.org//sighting/?id=176660,10/20/1978 18:30,Boston,MA,USA,Formation,"Two lights rose over the back of the car, shot into the sky, displayed a series of colored lights, jumped around, then disappeared",,,
791,https://nuforc.org//sighting/?id=177270,09/12/1978 19:00,Loch Arbour,NJ,USA,Other,"A 200 foot gray pencil shaped craft with no sound, came off the ocean and hovered over me, moving at the speed of sound defying physics",,,
792,https://nuforc.org//sighting/?id=181699,08/08/1978 19:00,Jurupa Valley,CA,USA,Triangle,"No noise, lights going off and on over orange Grove, hovered silently then preceeded across freeway and disappeared very rapidly",,,
793,https://nuforc.org//sighting/?id=178650,07/15/1978 21:30,Cary,IL,USA,Cigar,Up at a local hangout in a field when slowly an object was flying toward us.,,,
794,https://nuforc.org//sighting/?id=181155,07/14/1978 20:30,Santa Clarita,CA,USA,Circle,Saw in air and seconds afterwards descended over my swimming pool suspended over water for 2 minutes,,Y,
795,https://nuforc.org//sighting/?id=178272,07/08/1978 23:56,Englewood Cliffs,NJ,USA,Cone,"It was not a cone shape per se but it was thin, wide and huge.",,,
796,https://nuforc.org//sighting/?id=175564,06/25/1978 03:30,"sydney, nova scotia",NS,Canada,Diamond,Mother told us after lateshow to check yard for missing bikes,,,
797,https://nuforc.org//sighting/?id=29019,06/15/1978 21:00,Mancelona,MI,USA,Disk,"We thought our foster daughter was kidding us, until we saw the metallic saucer shaped object humming loudly over the Michigan farmland",,Y,
798,https://nuforc.org//sighting/?id=35806,05/20/1978 17:00,Atlantic Ocean/Caribbean sea,,Unspecified,Unknown,Supersonic clouds,,,
799,https://nuforc.org//sighting/?id=182601,03/29/1978 16:00,Miami,FL,USA,Disk,Saw one going down old cutler rd. got to house and there was 3 of them,,,
800,https://nuforc.org//sighting/?id=175119,08/30/1977 19:00,middlefield,CT,USA,Circle,"At the base of low cloud, bottom of saucer craft grayish with ring semi rectangular multi colored lights 100 ft diameter emerged",,,
801,https://nuforc.org//sighting/?id=179931,06/23/1977 12:00,Prince Edward,ON,Canada,Disk,Silver disk stopped overhead,,,
802,https://nuforc.org//sighting/?id=176162,06/22/1977 20:00,North Little Rock,AR,USA,Disk,Disk shaped aircraft with rotating lights hovering over tree line,,,
803,https://nuforc.org//sighting/?id=9958,06/15/1977 03:00,"U.S.Navy-USS Glover AGFF-1-Burmuda Triangle, FL",,Puerto Rico/Burmuda (between),Circle,"I was on watch above the bridge port side when a bright red,orange-round object came out of the sky & approached our ship.The starboard",,,
804,https://nuforc.org//sighting/?id=177031,06/04/1977 14:00,Bloomington,IN,USA,Disk,"Disk with raised center, hat-like. Windows displayed gradient changing color through the color wheel. I pointed, it zipped away.",,,
805,https://nuforc.org//sighting/?id=30517,05/15/1977 08:00,Elmont,VA,USA,Disk,silver disk near Elmont Elementary School in 1977,,,
806,https://nuforc.org//sighting/?id=179973,11/13/1976 22:00,Hastings,MI,USA,Circle,A bright object hovered 100ft over my car with my pregnant girlfriend and myself for 10 minutes. Sped away at impossible speed.,,,
807,,,,,,,,,,
808,https://nuforc.org//sighting/?id=180662,08/14/1976 02:30,San Jose,CA,USA,Light,Bright red object on/near ground viewed from hillside summit 2500ft above the object,,,
809,https://nuforc.org//sighting/?id=182324,07/16/1976 19:00,Leesville,LA,USA,Changing,"Drove up on craft less than 100 ft away it took off, went back and hovered over the asphalt road emittind brilliant shimering light.",,,
810,https://nuforc.org//sighting/?id=176768,07/10/1976 22:00,Brentwood,NY,USA,Triangle,"Boomerang or Triangle shaped air craft with large round lights that did not give off illumination, traveling slowly across the sky",,,
811,https://nuforc.org//sighting/?id=181756,02/15/1976 20:30,Pleasant Hill,AL,USA,Unknown,Bright white light roughly the same apparent size as the moon was following our car. It emitted a rod of red light then vanished.,,Y,
812,https://nuforc.org//sighting/?id=175140,10/05/1975 12:10,Fresno,CA,USA,Fireball,"While driving, our car lost all power and a huge bright ball shape appeared in our front window in the sky approx. 60 ft. overhead.",,,
813,https://nuforc.org//sighting/?id=177109,08/22/1975 22:50,Horley,Surrey,United Kingdom,Sphere,Bipedal sphere,,,
814,https://nuforc.org//sighting/?id=182482,08/16/1975 17:49,Mount Olive,NJ,USA,Disk,A large disk shaped craft hovered across a farm field tree top level.,,Y,
815,https://nuforc.org//sighting/?id=181687,07/24/1975 01:00,Kenner,LA,USA,Triangle,Watched it slowly glide over my house silently at treetop level,,,
816,https://nuforc.org//sighting/?id=182017,07/15/1975 20:15,Wentzville,MO,USA,Circle,"UFO hovered over a wheat field behind my Neighborhood and the Masonic Lodge in Wentzville, Missouri.",,,
817,https://nuforc.org//sighting/?id=180475,06/14/1975 21:00,San Jose,CA,USA,Triangle,"High speed UFO in a ""V"" shape north to south",,,
818,https://nuforc.org//sighting/?id=176934,06/09/1975 20:30,Lockhart,TX,USA,Orb,"Chased by a glowing, yellow orb in Lockhart TX. 1975 or 76, in the evening. Looked like the moon",,,
819,https://nuforc.org//sighting/?id=178430,05/15/1975 22:00,Acton,MA,USA,Rectangle,"Large underside of enormous object, blueish lights - seeming complex intricate industrial looking undercarriage",,,
820,https://nuforc.org//sighting/?id=181007,12/21/1974 21:30,Irvine,CA,USA,Triangle,We both saw it up above us about what seemed like 3 mikes,,,
821,https://nuforc.org//sighting/?id=178404,10/17/1974 15:00,Caracas,Miranda,Venezuela,Triangle,Huge UFO in the shape of an inverted Aztec/Mayan pyramid (sides with angular steps) that was in stealth-colored material (carbon black),,Y,
822,https://nuforc.org//sighting/?id=177287,10/01/1974 00:00,Bryon,IL,USA,Disk,"The craft looked like the photo purpoted ufo in Passaic, New Jersey, taken July 31, 1952.",,,
823,https://nuforc.org//sighting/?id=165848,09/04/1974 21:00,Columbia,MD,USA,Disk,"I rented a row boat, my Fraternity Brother, my Girlfriend, and another girl were in the boat. We were on the lake, about in the middle.",,,
824,https://nuforc.org//sighting/?id=182258,06/01/1974 13:37,Ridgecrest,CA,USA,Other,"I saw 2 UFOs, one looked like a jet but flew muich faster, the second looked like a rusty ""Borg ship""",,,
825,https://nuforc.org//sighting/?id=43303,04/10/1974 07:10,Hallsville,OH,USA,Sphere,Lighted sphere observed hovering in morning sky.,,,
826,https://nuforc.org//sighting/?id=180667,04/07/1974 18:00,Clarkston,GA,USA,Oval,Floating large oval craft in Clarkston GA around 1974-76 approximately,,,
827,https://nuforc.org//sighting/?id=179117,11/09/1973 20:00,Fallbrook,CA,USA,Circle,It had an elongated greenish-blue (or turquois) contrail streaming behind,,,
828,https://nuforc.org//sighting/?id=179507,10/01/1973 23:00,Sigel,IL,USA,Oval,Oval light appeared and followed alongside a driver in a car.,,Y,
829,https://nuforc.org//sighting/?id=175153,08/11/1973 03:00,Fayetteville,NC,USA,Disk,"Saw a UFO outside of house hovering over my head and exited so fast, looked t like a streak of lightning.",,,
830,https://nuforc.org//sighting/?id=180358,07/21/1973 14:00,Buffalo Gap,SD,USA,Disk,Right over our heads.,,,
831,https://nuforc.org//sighting/?id=181851,06/28/1973 15:00,Franklin,KY,USA,Disk,"I was aged 7 or 8, heard a faint static noise approach from row of trees and saw a silver disc emerge, hovered @ 10 ft. above railroad.",,Y,
832,https://nuforc.org//sighting/?id=179746,06/15/1973 14:00,Madison,CT,USA,Disk,Grey overcast sky with a shard of sunlight breaking thru & hitting the top of a motionless object. After a minute it flys directly away,,,
833,https://nuforc.org//sighting/?id=76914,05/22/1973 23:00,"Atlantic Ocean (USCG Cutter ""Spencer"")",,Unspecified,,UFO sighting aboard Coast Guard Cutter Spencer,,,
834,https://nuforc.org//sighting/?id=177639,05/05/1973 11:30,Long Branch,NJ,USA,Oval,Large silver-gray object hovering over ground as seen from small aircraft,,,
835,https://nuforc.org//sighting/?id=176165,11/28/1972 04:30,New Orleans,LA,USA,Oval,Saw a large oval silver craft with bright lights in the trees so we stopped,,,
836,https://nuforc.org//sighting/?id=175816,08/25/1972 01:04,Rolling Meadows,IL,USA,Disk,Silver object hovering around radio tower.,,,
